YearStart,YearEnd,LocationAbbr,LocationDesc,CountyName,DataSource,Topic,Category,Question,Response,Age,Sex,Race_Ethnicity,Risk_Factor,Risk_Factor_Repsonse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size
2022,2022,NM,New Mexico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,11.21,,,10.68,11.76,1480
2022,2022,OK,Oklahoma,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"Hispanic, any race",All patients,Total,%,Crude Prevalence,8.34,,,7.88,8.81,1150
2022,2022,IL,Illinois,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.55,,,12.01,13.1,1800
2022,2022,KS,Kansas,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,Other,All patients,Total,%,Crude Prevalence,12.75,,,11.27,14.35,240
2022,2022,WA,Washington,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,All races,All patients,Total,%,Crude Prevalence,9.82,,,9.76,9.88,106600
2022,2022,CO,Colorado,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.27,,,10.2,10.35,64950
2022,2022,MN,Minnesota,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,10.28,,,10.21,10.34,80940
2022,2022,MO,Missouri,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,"White, non-Hispanic",All patients,Total,%,Crude Prevalence,11,,,10.93,11.07,92640
2022,2022,VT,Vermont,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
2022,2022,PR,Puerto Rico,,Medicare FFS MA,,,Annual prevalence of diagnosed other retinal disorders,All Other retinal disorders,65 years and older,Both sexes,North American Native,All patients,Total,%,Crude Prevalence,,,Value suppressed,,,
